Id,Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
60000021,0,0,43,14,21,2152,137,14,17,263,0,4,,21,05db9164,af447d7a,05e89637,06b1cf6e,25c83c98,7e0ccccf,5fbd9170,0b153874,a73ee510,474773a7,2bcfb78f,8fbe0072,e6fc496d,b28479f6,f0d27586,25b075e4,e5ba7672,98ff11f4,,,af1869be,,32c7478e,0ff91809,,
60000022,0,,14,,,13122,1540,10,0,69,,3,0,,05db9164,8084ee93,02cf9876,c18be181,25c83c98,7e0ccccf,1dac1752,0b153874,a73ee510,3b08e48b,aa566c09,8fe001f4,a4857795,07d13a8f,f3996583,36103458,3486227d,003d4f4f,,,e587c466,,423fab69,3b183c5c,,
60000023,0,0,-1,4,17,1546,92,81,40,943,0,15,3,17,05db9164,89ddfee8,c2627d9b,9bb39152,43b19349,7e0ccccf,c96de117,0b153874,a73ee510,eb9ca757,ad757a5a,de4d74cc,93b18cb5,b28479f6,25753fb1,2a838f95,8efede7f,5bb2ec8e,55dd3565,b1252a9d,d1071420,,bcdee96c,3fdb382b,f0f449dd,aa18ef34
60000024,0,0,2554,1,0,4669,312,15,48,72,0,1,1,14,09ca0b81,4c2bc594,d032c263,c18be181,25c83c98,13718bbd,08e57a96,062b5529,a73ee510,fbbf2c95,7c430b79,dfbb09fb,7f0d7407,8ceecbc8,7ac43a46,84898b2a,3486227d,bc48b783,,,0014c32a,,3a171ecb,3b183c5c,,
60000025,0,0,69,8,15,4379,135,9,14,1478,0,4,0,29,89889f05,4c2bc594,d032c263,c18be181,25c83c98,fbad5c96,632a71f5,985e3fcb,a73ee510,ac9e0776,e81438fc,dfbb09fb,f745e01e,8ceecbc8,7ac43a46,84898b2a,e5ba7672,bc48b783,,,0014c32a,,55dd3565,3b183c5c,,
60000026,0,2,360,3,3,87,3,2,3,3,1,1,,3,05db9164,8f5b4275,b009d929,c7043c4b,25c83c98,fe6b92e5,a90a99c5,0b153874,a73ee510,e6003298,e9561d8b,3563ab62,1cc9ac51,1adce6ef,a6bf53df,b688c8cc,07c540c4,65c9624a,21ddcdc9,5840adea,2754aaf1,ad3062eb,3a171ecb,3b183c5c,e8b83407,adb5d234
60000027,0,2,1,1,3,1,1,17,14,73,1,6,,1,68fd1e64,38a947a1,7e77f5fb,ee6d5dbe,25c83c98,,871caac6,0b153874,a73ee510,0a9fb6a6,00e16cd3,fa543f67,c3e9876f,64c94865,22442906,c3ccd43c,e5ba7672,219e7221,,,c8314daf,,32c7478e,c2dc7217,,
60000028,0,0,-1,,,751,65,1,41,73,0,1,1,,05db9164,4c2bc594,d032c263,c18be181,25c83c98,fbad5c96,26a81064,0b153874,a73ee510,dcbc7c2b,9e511730,dfbb09fb,04e4a7e0,8ceecbc8,7ac43a46,84898b2a,3486227d,bc48b783,,,0014c32a,ad3062eb,55dd3565,3b183c5c,,
60000029,0,,-1,69,,7247,,0,0,6,,0,,,05db9164,73a46ff0,ab7da2f6,f0501841,25c83c98,13718bbd,bf115338,0b153874,a73ee510,3b08e48b,41516dc9,d3940cbb,8b11c4b8,b28479f6,4f648a87,a395fb2c,776ce399,da507f45,21ddcdc9,b1252a9d,03d3e1bf,,be7c41b4,2833fe6a,ea9a246c,7ed1c999
60000030,0,,2,1,,,,,1,,,,,,5a9ed9b0,38a947a1,24b45e80,4404b915,25c83c98,6f6d9be8,88002ee1,0b153874,7cc72ec2,3b08e48b,f1b78ab4,2a06e796,6e5da64f,1adce6ef,f6ad7b3d,12a39398,2005abd1,494df740,,,e33f7dba,,32c7478e,e874323a,,
60000031,0,0,-1,15,1,1447,14,10,8,463,0,4,,6,68fd1e64,b80912da,f48bd32f,8397ecd3,43b19349,7e0ccccf,24703a34,0b153874,a73ee510,3b08e48b,fe951f20,c3783bee,bd45bc75,1adce6ef,387ececc,e01a074f,8efede7f,7119e567,21ddcdc9,a458ea53,e29ae147,,423fab69,02350cd9,9d93af03,513eba7e
60000032,0,,1,1,1,11679,66,9,13,362,,4,,1,05db9164,3ab4d7f5,a4b38ecc,27d8fdb5,25c83c98,fe6b92e5,0dff1cd8,0b153874,a73ee510,24b40018,fcdb3f1a,47d2b89c,95aebe34,07d13a8f,0507b832,77ecf4f4,e5ba7672,b76fb0de,21ddcdc9,b1252a9d,33e00b0e,,423fab69,65e74c52,c9f3bea7,f3ea27fd
60000033,0,0,-1,,,1922,36,1,36,36,0,1,,,05db9164,4c2bc594,d032c263,c18be181,43b19349,fe6b92e5,66167403,0b153874,a73ee510,aa9347e0,92955a26,dfbb09fb,db381caa,8ceecbc8,7ac43a46,84898b2a,e5ba7672,bc48b783,,,0014c32a,,55dd3565,3b183c5c,,
60000034,0,,1,2,1,,,0,18,96,,0,,15,5bfa8ab5,38a947a1,4470baf4,8c8a4c47,25c83c98,7e0ccccf,ce8217f8,0b153874,7cc72ec2,3b08e48b,9d12ce9b,bb669e25,9dfda2b9,b28479f6,091737ad,2b2ce127,2005abd1,ade68c22,,,2b796e4a,,be7c41b4,8d365d3b,,
60000035,0,0,12,4,7,1939,52,7,7,50,0,2,,7,05db9164,a8b6b751,cef50bbe,409d3e80,25c83c98,fbad5c96,8b55891c,c8ddd494,a73ee510,7f79890b,c4adf918,7f2b3859,85dbe138,b28479f6,694e45e3,32c1c5c1,e5ba7672,d787f192,21ddcdc9,5840adea,a45fd580,,32c7478e,16b01f6a,001f3601,1d5d3a57
60000036,0,1,283,6,1,381,28,1,22,22,1,1,,2,05db9164,bc478804,b5443e18,13508380,25c83c98,fbad5c96,9140e6ca,37e4aa92,a73ee510,42103299,33fa033a,fcef1043,54be6cea,07d13a8f,0af7c64c,4ea17034,d4bb7bd8,65a2ac26,79849f24,b1252a9d,ccd5534a,,32c7478e,45ab94c8,cb079c2d,c84c4aec
60000037,0,2,31,40,19,947,128,31,49,301,1,6,0,20,be589b51,b06f9574,d8dd6f6f,5ec469f9,25c83c98,fbad5c96,5186ec40,0b153874,a73ee510,95b6ef60,a7b606c4,c94a041d,eae197fd,1adce6ef,b62ec7c9,18fbd7af,e5ba7672,e9a3d86d,21ddcdc9,b1252a9d,695514c6,ad3062eb,3a171ecb,dadea544,001f3601,6dff734f
60000038,0,0,132,8,8,1622,11,42,10,398,0,15,,8,5a9ed9b0,38a947a1,912c8e98,157d62cd,4cf72387,7e0ccccf,9f525672,0b153874,a73ee510,1e2ab9fa,843d8639,87678b95,9cab1003,b28479f6,17194aa4,3a92cd79,e5ba7672,1f8f8372,,,a3f2d22e,ad3062eb,423fab69,b258af68,,
60000039,0,0,1005,1,0,3156,64,4,14,11,0,1,,2,05db9164,7772ab29,02cf9876,c18be181,25c83c98,fe6b92e5,1037bf4f,1f89b562,a73ee510,305a0646,1a58b9cd,8fe001f4,933cfdb3,b28479f6,64ad30e5,36103458,e5ba7672,ba0e319f,,,e587c466,ad3062eb,3a171ecb,3b183c5c,,
60000040,0,,20,,2,30394,,0,11,2,,0,0,2,05db9164,2c16a946,b67978af,fbd91004,25c83c98,7e0ccccf,11ffbf5b,0b153874,a73ee510,7ad4ea2c,f2313205,bc8f8b6b,9c7a975e,07d13a8f,18231224,169dc46f,27c07bd6,74ef3502,,,784d1d2a,,3a171ecb,9117a34a,,
60000041,0,0,-1,,,1998,15,6,10,10,0,1,,,05db9164,4c2bc594,d032c263,c18be181,4cf72387,fe6b92e5,646b4bca,5b392875,a73ee510,3b08e48b,9b972b2e,dfbb09fb,df941d33,64c94865,c9f66e21,84898b2a,e5ba7672,fe94fad1,,,0014c32a,,c7dc6720,3b183c5c,,
60000042,0,,1871,1,1,6845,20,7,5,22,,1,,1,05db9164,38a947a1,e058fc3c,2192038e,25c83c98,fe6b92e5,283d5555,5b392875,a73ee510,3b08e48b,3d5fb018,f7cbe917,94172618,b28479f6,1545f0d7,0c6b4ad6,e5ba7672,4427594e,,,f6e3bd9c,ad3062eb,32c7478e,9e07eb4a,,
60000043,0,0,-1,,,2881,163,22,19,246,0,5,,,05db9164,89ddfee8,073f0e50,abef185d,b706ee81,fbad5c96,1c86e0eb,0b153874,a73ee510,b906acff,755e4a50,ba51a2c8,5978055e,b28479f6,25753fb1,b94aacf2,e5ba7672,5bb2ec8e,dd25bffc,b1252a9d,45cbd102,,32c7478e,ff1c909e,cb079c2d,ce860ee0
60000044,0,0,-1,,,11047,,,24,,0,,0,,05db9164,4c2bc594,d032c263,c18be181,25c83c98,7e0ccccf,6e97aede,0b153874,a73ee510,18bf9127,75ae185c,dfbb09fb,d53bbf5c,1adce6ef,ae0c3875,84898b2a,e5ba7672,15a36060,,,0014c32a,,32c7478e,3b183c5c,,
60000045,0,0,37,21,15,1539,78,10,27,477,0,3,0,28,05db9164,c8687797,63f8d4e4,e4005c97,4cf72387,13718bbd,ed0714a0,0b153874,a73ee510,7cfcb35e,c3669360,9699b949,c3f71b59,b28479f6,dc96c4b0,ea95fc5f,e5ba7672,a7e06874,21ddcdc9,b1252a9d,32f1f809,,32c7478e,87f61a7d,010f6491,891dabaf
60000046,0,1,1080,58,11,53,12,1,26,22,1,1,0,12,b455c6d7,4c2bc594,d032c263,c18be181,4cf72387,fbad5c96,968a6688,0b153874,a73ee510,8a176218,f25fe7e9,dfbb09fb,dd183b4c,8ceecbc8,c7b09696,84898b2a,e5ba7672,fe94fad1,,,0014c32a,,32c7478e,3b183c5c,,
60000047,0,3,2,1,6,492,94,48,20,1423,1,6,0,6,be589b51,942f9a8d,435c3859,be42d44a,4cf72387,7e0ccccf,3f4ec687,0b153874,a73ee510,0e9ead52,c4adf918,e4c074db,85dbe138,1adce6ef,ae97ecc3,a029b14b,3486227d,1f868fdd,21ddcdc9,a458ea53,76ff3b70,,32c7478e,9fc6df89,9d93af03,91002aff
60000048,0,,195,30,18,37,35,1,17,18,,1,,18,05db9164,207b2d81,0794f5ea,2cde248f,25c83c98,fe6b92e5,41e6f3d3,1f89b562,a73ee510,79041558,30b2a438,899bb855,aebdb575,b28479f6,899da9d5,57b5dffa,d4bb7bd8,25c88e42,21ddcdc9,b1252a9d,2ff22e89,,32c7478e,244a7d22,001f3601,cf995043
60000049,0,,162,4,4,,,0,4,4,,0,,4,68fd1e64,4c2bc594,d032c263,c18be181,4cf72387,fe6b92e5,0dab78da,5b392875,7cc72ec2,3b08e48b,7bc78da9,dfbb09fb,6b5d07b4,8ceecbc8,7ac43a46,84898b2a,2005abd1,bc48b783,,,0014c32a,78e2e389,be7c41b4,3b183c5c,,
60000050,0,2,0,,,275,5,10,38,113,1,2,0,,68fd1e64,80e26c9b,ba1947d0,85dd697c,43b19349,7e0ccccf,650f5583,0b153874,a73ee510,e5330e23,3decbee2,34a238e0,7351d888,1adce6ef,0f942372,da441c7e,e5ba7672,005c6740,21ddcdc9,5840adea,8717ea07,,32c7478e,1793a828,e8b83407,b9809574
60000051,0,1,0,2,2,2,0,92,5,37,1,7,0,0,05db9164,08c2f5df,dde182a0,de1dc0c1,4cf72387,fbad5c96,407438c8,0b153874,a73ee510,935a36f0,755e4a50,7a27d4e1,5978055e,07d13a8f,747ea14a,84534f54,3486227d,29b0e3e5,,,2b81e06c,c9d4222a,32c7478e,2f647dfe,,
60000052,0,0,-1,,,3582,27,5,12,25,0,2,1,,05db9164,4c2bc594,d032c263,c18be181,25c83c98,fbad5c96,4b219154,1f89b562,a73ee510,3e07d661,f25fe7e9,dfbb09fb,dd183b4c,8ceecbc8,7ac43a46,84898b2a,3486227d,bc48b783,,,0014c32a,ad3062eb,55dd3565,3b183c5c,,
60000053,0,0,64,45,0,14758,1491,1,18,1164,0,1,,17,05db9164,8084ee93,02cf9876,c18be181,384874ce,7e0ccccf,c5b5de76,0b153874,a73ee510,c811e460,e4034ebf,8fe001f4,ea089f5d,07d13a8f,422c8577,36103458,e5ba7672,52e44668,,,e587c466,ad3062eb,32c7478e,3b183c5c,,
60000054,0,1,1,71,13,28,13,1,12,13,1,1,,13,87552397,80e26c9b,93c3f40c,85dd697c,25c83c98,fe6b92e5,62629a0c,0b153874,a73ee510,42459662,88196a93,cc19f478,1211c647,07d13a8f,e8f4b767,2d0bbe92,d4bb7bd8,005c6740,21ddcdc9,b1252a9d,531aa022,,32c7478e,1793a828,e8b83407,9904c656
60000055,0,3,1114,4,3,228,20,3,20,20,1,1,,4,9a89b36c,4c2bc594,d032c263,c18be181,25c83c98,7e0ccccf,d6bf922f,0b153874,a73ee510,3b08e48b,6af26531,dfbb09fb,5fcbc3ef,1adce6ef,ae0c3875,84898b2a,1e88c74f,15a36060,,,0014c32a,,bcdee96c,3b183c5c,,
60000056,0,0,0,7,0,1573,87,76,0,283,0,10,,4,6062d843,0a519c5c,02cf9876,c18be181,25c83c98,fbad5c96,08deaad1,0b153874,a73ee510,5be0d285,4fc18a28,8fe001f4,ff3ffc9f,b28479f6,9a6e9a96,36103458,e5ba7672,3412118d,,,e587c466,,32c7478e,3b183c5c,,
60000057,0,,1,1,,,,,1,,,,,,68fd1e64,38a947a1,223b0e16,ca55061c,4cf72387,7e0ccccf,e7698644,0b153874,7cc72ec2,3b08e48b,3ec9c616,156f99ef,b55434a9,b28479f6,42e41d92,5fbf4a84,2005abd1,1999bae9,,,deb9605d,,be7c41b4,e448275f,,
60000058,0,,105,1,1,194801,,0,1,20,,0,,1,68fd1e64,38a947a1,c0788a71,82a61820,25c83c98,7e0ccccf,00f47310,1f89b562,7cc72ec2,6a3a24d0,a4ea009a,3f8aec46,1e9339bc,1adce6ef,3aa85cb3,5306324f,e5ba7672,e96a7df2,,,0586873f,,423fab69,cafb4e4d,,
60000059,0,,10,2,2,5705,4,0,2,4,,0,0,2,05db9164,ef69887a,3f24378e,e5c98cf0,25c83c98,,f9e7e1f7,5b392875,a73ee510,3b08e48b,6fc1ac4c,fc4bb24a,e1448645,b28479f6,902a109f,157f049e,3486227d,4bcc9449,8b067084,b1252a9d,2a706f1f,,32c7478e,8489cd2e,47907db5,fe36661d
60000060,0,,1,1,2,29558,423,2,2,337,,1,,2,05db9164,5dac953d,d032c263,c18be181,25c83c98,fbad5c96,f36791d8,5b392875,a73ee510,c7009b63,2714650d,dfbb09fb,9a88e2e2,1adce6ef,b4a435f2,84898b2a,e5ba7672,63e4be9d,,,0014c32a,,bcdee96c,3b183c5c,,
60000061,0,1,4,66,5,46,9,1,5,5,1,1,,5,75ac2fe6,38a947a1,b1c694ba,a2d43cbf,43b19349,fbad5c96,d03c0e35,5b392875,a73ee510,30fdb872,f2a195a2,0b45e487,519f294e,1adce6ef,b3019cbd,3c1ae56e,d4bb7bd8,d144df58,,,4eeb367e,ad3062eb,32c7478e,744d559b,,
60000062,0,4,28,13,11,0,0,4,12,11,1,1,,0,05db9164,38a947a1,5ee4022f,03b49895,25c83c98,fe6b92e5,59bbdf75,0b153874,a73ee510,e855083d,ae4c531b,228edab3,01c2bbc7,64c94865,4bf4361a,da729723,e5ba7672,bbe2f8c3,,,4b298614,,32c7478e,2fea1d4d,,
60000063,0,7,29,3,39,148,76,11,16,2175,1,4,,76,05db9164,38a947a1,c83d66c1,713f7660,bf9f7f48,7e0ccccf,024a4c3d,0b153874,a73ee510,28ced8b3,ac60dfda,2fba5c44,d100e0ca,b28479f6,8c7816d3,cc067f0e,e5ba7672,7c21218c,,,fdf5a4ad,ad3062eb,32c7478e,b258af68,,
60000064,0,0,838,22,22,4517,216,9,28,210,0,5,,22,5a9ed9b0,76c475b1,73c582f5,15801a38,43b19349,,804d2f11,0b153874,a73ee510,69af56b9,1aa6cf31,38c3af79,3b03d76e,1adce6ef,280a440c,2b3c29f7,e5ba7672,ae09efbe,,,f90d7df9,,32c7478e,5ddc2c4c,,
60000065,0,,0,19,3,6112,,0,2,20,,0,,3,05db9164,09e68b86,46a7fb6f,c35b84a2,90e893ba,,50631f06,5b392875,a73ee510,3b08e48b,f25fe7e9,f2af1996,dd183b4c,1adce6ef,dbc5e126,7ebe13a3,776ce399,5aed7436,21ddcdc9,a458ea53,a4e1425e,,32c7478e,1793a828,e8b83407,8b8b6204
60000066,0,0,1,106,22,4423,121,27,29,621,0,7,0,52,05db9164,942f9a8d,2e14663b,e01bfe4e,25c83c98,7e0ccccf,3f4ec687,5b392875,a73ee510,c5fe5cb9,c4adf918,77b3b813,85dbe138,1adce6ef,ae97ecc3,b1addded,27c07bd6,1f868fdd,21ddcdc9,a458ea53,21d40c8c,ad3062eb,32c7478e,3fdb382b,e8b83407,49d68486
60000067,0,0,-1,33,12,4864,250,2,1,244,0,1,,13,05db9164,e77e5e6e,b7625ea9,7252f01a,25c83c98,7e0ccccf,ad9b2639,062b5529,a73ee510,035a9960,e4034ebf,3cf784db,ea089f5d,051219e6,a6b876ce,f32fbd3f,d4bb7bd8,449d6705,21ddcdc9,a458ea53,1557ac5c,,32c7478e,296559ed,445bbe3b,c9dada51
60000068,0,,176,2,7,19416,97,21,11,135,,3,0,9,05db9164,c41a84c8,04e51b4a,bee72785,0942e0a7,7e0ccccf,a61aeaec,0b153874,a73ee510,739ff196,17586bd8,bef78a22,4c9ff09f,07d13a8f,d345cbde,880b4662,e5ba7672,2b46823a,,,af53b446,,423fab69,590b856f,,
60000069,0,2,-1,,,453,21,4,29,65,1,3,,,8cf07265,4c2bc594,d032c263,c18be181,25c83c98,fe6b92e5,29d5bb09,37e4aa92,a73ee510,05906beb,b5bb9d63,dfbb09fb,ab04d8fe,8ceecbc8,7ac43a46,84898b2a,e5ba7672,bc48b783,,,0014c32a,ad3062eb,55dd3565,3b183c5c,,
60000070,0,,0,11,,4396,6,5,1,8,,2,1,,68fd1e64,333137d9,e84641fb,bb575676,25c83c98,7e0ccccf,78737263,0b153874,a73ee510,fa7d0797,4955b0c0,821d931b,9be66b48,b28479f6,a46bf7c6,a1f5c824,3486227d,c61e82d7,21ddcdc9,5840adea,f91f2915,,3a171ecb,5b82037c,001f3601,0a5ae604
60000071,0,0,1,2,8,1530,36,3,13,92,0,2,,8,68fd1e64,38d50e09,01a0648b,657dc3b9,25c83c98,7e0ccccf,d130cbd1,51d76abe,a73ee510,4effc25c,9a422971,11fcf7fa,174e4cac,07d13a8f,fa321567,5e1b6b9d,07c540c4,52b872ed,21ddcdc9,a458ea53,bfeb50f6,,32c7478e,df487a73,001f3601,c27f155b
60000072,0,,1,8,8,13014,,0,8,327,,0,,8,05db9164,c76014f5,df00c4f0,031bba14,4cf72387,fbad5c96,894ba00a,0b153874,a73ee510,3b08e48b,62750746,336bb1d7,48b975db,b28479f6,a46c3543,631f0045,776ce399,93b0d1d7,,,1fe472e2,,be7c41b4,89bd83a1,,
60000073,0,0,311,28,4,1632,386,11,47,731,0,3,,33,05db9164,26ece8a8,f2336534,1e0ec6a2,25c83c98,fbad5c96,0742262f,5b392875,a73ee510,3b08e48b,2792ae4e,15d97f2a,0de1a815,07d13a8f,102fc449,e895d2cc,e5ba7672,87fd936e,,,f9860df8,ad3062eb,3a171ecb,5a456be6,,
60000074,0,0,0,1,2,728,19,114,7,98,0,22,,6,05db9164,52e9ecfc,a9d15bf1,6bb5a9c4,30903e74,7e0ccccf,1c86e0eb,0b153874,a73ee510,34ccc264,755e4a50,f3dbd9b0,5978055e,b28479f6,37663ab0,4f02a842,e5ba7672,f3644223,21ddcdc9,b1252a9d,780bdc55,,32c7478e,2f647dfe,f0f449dd,52d71dab
60000075,0,,-1,,,9509,36,14,11,76,,4,0,,be589b51,8f5b4275,b009d929,c7043c4b,25c83c98,fe6b92e5,c0698233,0b153874,a73ee510,401ced54,f8ba74ae,3563ab62,2b9fb512,1adce6ef,a6bf53df,b688c8cc,3486227d,65c9624a,21ddcdc9,5840adea,2754aaf1,,3a171ecb,3b183c5c,e8b83407,adb5d234
